Name,Hash,Id,Tag,Tier,Type,Source,Category,Element,Power,Power Limit,Masterwork Type,Masterwork Tier,Owner,Locked,Equipped,Year,Season,Event,Recoil,AA,Impact,Range,Zoom,Blast Radius,Velocity,Stability,ROF,Reload,Mag,Handling,Charge Time,Draw Time,Accuracy,Charge Rate,Guard Resistance,Guard Efficiency,Guard Endurance,Swing Speed,Shield Duration,Airborne Effectiveness,Crafted,Crafted Level,Kill Tracker,Foundry,Loadouts,Notes,Perks 0,Perks 1,Perks 2,Perks 3,Perks 4,Perks 5,Perks 6,Perks 7,Perks 8,Perks 9,Perks 10,Perks 11,Perks 12,Perks 13,Perks 14,Perks 15,Perks 16,Perks 17,Perks 18
Typhon GL5,3568377122,"""6917529653810431953""",keep,Legendary,Grenade Launcher,legendaryengram,Power,Stasis,1600,,Handling,2,Vault,true,false,5,16,,50,60,0,0,13,55,40,57,120,45,6,44,0,0,0,0,0,0,0,0,0,12,false,0,0,omolon,,,Adaptive Frame*,Linear Compensator*,Smart Drift Control,Spike Grenades*,Mini Frags,Impulse Amplifier*,Frenzy*,Tier 2: Handling*,Omolon Fluid Dynamics*,Kill Tracker*,Crucible Tracker,,,,,,,,
Pure Poetry,2671639706,"""6917529854509533386""",,Legendary,Hand Cannon,strikes,KineticSlot,Kinetic,1600,,Range,5,Vault,false,false,5,18,,100,60,92,68,14,0,0,23,120,6,11,16,0,0,0,0,0,0,0,0,0,25,false,0,0,hakke,,,Aggressive Frame*,Extended Barrel*,Smallbore,Extended Mag*,Armor-Piercing Rounds,Perpetual Motion*,Eye of the Storm*,Tier 5: Range*,Vanguard's Vindication*,Hakke Breach Armaments,Kill Tracker*,Crucible Tracker,,,,,,,
The Time-Worn Spire,3593598010,"""6917529334685153786""",,Legendary,Pulse Rifle,ironbanner,KineticSlot,Kinetic,1600,,Reload Speed,1,Vault,false,false,4,13,,60,99,23,1,18,0,0,49,540,31,43,36,0,0,0,0,0,0,0,0,0,10,false,0,0,,,,Rapid-Fire Frame*,Cleanshot IS*,Hitmark IS,Appended Mag*,Light Mag,Feeding Frenzy*,Iron Gaze*,Marble Effigy*,Tier 1: Reload Speed*,Kill Tracker*,Crucible Tracker,,,,,,,,
Gnawing Hunger,821154603,"""6917529609553871590""",keep,Legendary,Auto Rifle,gambitprime,Energy,Void,1600,,Handling,10,Vault,true,false,3,11,,69,65,21,63,16,0,0,33,600,57,43,68,0,0,0,0,0,0,0,0,0,10,false,0,240,,,,Adaptive Frame*,Chambered Compensator,Full Bore*,Steady Rounds,Alloy Magazine*,Subsistence*,Demolitionist*,Counterbalance Stock*,Masterworked: Handling*,Kill Tracker*,Crucible Tracker,,,,,,,,
Long Arm,8293111,"""6917529855666302563""",keep,Legendary,Scout Rifle,dungeon,Energy,Arc,1600,,Range,1,Vault,true,false,5,19,,72,52,100,66,18,0,0,30,120,55,16,53,0,0,0,0,0,0,0,0,0,14,false,0,0,tex-mechanica,,,Aggressive Frame*,Hammer-Forged Rifling*,Smallbore,Tactical Mag*,Extended Mag,Subsistence*,High-Impact Reserves*,Tier 1: Range*,Tex Balanced Stock*,Kill Tracker*,Crucible Tracker,,,,,,,,
Blast Battue,2453357042,"""6917529599296405475""",,Legendary,Grenade Launcher,seasonpass,Power,Arc,1600,,Blast Radius,3,Vault,false,false,4,12,,63,63,0,0,13,43,28,53,120,40,6,41,0,0,0,0,0,0,0,0,0,6,false,0,0,,,,Adaptive Frame*,Confined Launch*,Linear Compensator,Proximity Grenades*,Augmented Drum,Clown Cartridge*,Disruption Break*,Tier 3: Blast Radius*,Kill Tracker*,Crucible Tracker,,,,,,,,,
Synchronic Roulette,811403305,"""6917529871816310244""",keep,Legendary,Submachine Gun,neomuna,KineticSlot,Strand,1797,,Handling,3,Vault,true,false,6,20,,93,57,25,58,14,0,0,54,600,19,26,30,0,0,0,0,0,0,0,0,0,18,false,0,34,,,,Precision Frame*,Arrowhead Brake,Corkscrew Rifling*,Armor-Piercing Rounds,Ricochet Rounds*,Perfect Float*,Hatchling*,Targeting Adjuster*,Tier 3: Handling*,Nanotech Tracer Rockets*,Kill Tracker*,Crucible Tracker,,,,,,,
Igneous Hammer,2351180975,"""6917529333042496536""",,Legendary,Hand Cannon,trials,Energy,Solar,1600,,Handling,3,Vault,false,false,4,13,,95,69,92,75,14,0,0,35,120,30,9,40,0,0,0,0,0,0,0,0,0,23,false,0,0,,,,Aggressive Frame*,Chambered Compensator,Hammer-Forged Rifling*,Extended Mag,Alloy Magazine*,Killing Wind*,Snapshot Sights*,Lunar Gloom*,Radar Tuner*,Tier 3: Handling*,Kill Tracker*,Crucible Tracker,,,,,,,
Felwinter's Lie,1179141605,"""6917529189416232354""",,Legendary,Shotgun,rasputin,Energy,Solar,1600,,Range,10,Vault,false,false,3,10,,62,33,80,41,12,0,0,19,55,34,4,26,0,0,0,0,0,0,0,0,0,2,false,0,176,,,,Shot Package*,Full Choke*,Accurized Rounds*,Slideshot*,Surplus,Opening Shot*,Vorpal Weapon,Freehand Grip*,Masterworked: Range*,Kill Tracker*,Crucible Tracker,,,,,,,,
Ogma PR6,2342054803,"""6917529679937108386""",keep,Legendary,Pulse Rifle,legendaryengram,Energy,Solar,1600,,Range,3,Vault,true,false,5,16,,55,73,27,58,19,0,0,59,450,55,32,70,0,0,0,0,0,0,0,0,0,15,false,0,0,omolon,,,Lightweight Frame*,Fluted Barrel,Smallbore*,Accurized Rounds*,Extended Mag,Heating Up*,Dragonfly*,Precursor Vex Chrome*,Tier 3: Range*,Omolon Fluid Dynamics*,Kill Tracker*,Crucible Tracker,,,,,,,
Arsenic Bite-4b,720351795,"""6917529598387448250""",keep,Legendary,Combat Bow,legendaryengram,Energy,Arc,1600,,"Draw Time, Charge Time",4,Vault,true,false,3,11,,51,81,68,0,18,0,0,58,0,70,0,70,0,524,37,0,0,0,0,0,0,10,false,0,0,veist,,,Lightweight Frame*,Agile Bowstring,Polymer String*,Compact Arrow Shaft*,Natural Fletching,Rampage*,Explosive Head*,Tier 4: Draw Time*,Kill Tracker*,Crucible Tracker,,,,,,,,,
Matador 64,2563012876,"""6917529574521255113""",,Legendary,Shotgun,30th,Energy,Arc,1600,,Handling,1,Vault,false,false,4,15,,77,65,80,75,12,0,0,58,65,48,5,54,0,0,0,0,0,0,0,0,0,2,false,0,0,,,,Precision Frame*,Barrel Shroud*,Corkscrew Rifling,Accurized Rounds*,Light Mag,Full Auto Trigger System*,Golden Tricorn*,Tier 1: Handling*,Kill Tracker*,Crucible Tracker,,,,,,,,,
Canis Major,2066434718,"""6917529613320594624""",keep,Legendary,Grenade Launcher,lost,Power,Solar,1600,,Blast Radius,5,Vault,true,false,4,15,,69,30,0,0,13,40,47,34,150,22,5,15,0,0,0,0,0,0,0,0,0,6,false,0,0,,,,Rapid-Fire Frame*,Volatile Launch*,Confined Launch,Spike Grenades*,Alloy Casing,Ensemble*,Clown Cartridge,Rampage*,Vorpal Weapon,Tier 5: Blast Radius*,Kill Tracker*,Crucible Tracker,,,,,,,
Tarantula,3335343363,"""6917529347856192844""",,Legendary,Linear Fusion Rifle,legendaryengram,Power,Arc,1600,,Stability,3,Vault,true,false,4,13,,65,58,41,55,25,0,0,45,0,3,7,40,533,0,0,0,0,0,0,0,0,6,false,0,0,veist,,,Precision Frame*,Chambered Compensator,Fluted Barrel*,Ionized Battery*,Particle Repeater,Feeding Frenzy*,Box Breathing*,Biolume*,Boss Spec*,Tier 3: Stability*,Kill Tracker*,Crucible Tracker,,,,,,,
Friction Fire,1513993763,"""6917529303883248604""",,Legendary,Submachine Gun,wrathborn,KineticSlot,Kinetic,1600,,Handling,4,Vault,false,false,4,12,,85,52,25,51,15,0,0,47,600,18,26,25,0,0,0,0,0,0,0,0,0,12,false,0,0,,,,Precision Frame*,Hammer-Forged Rifling,Polygonal Rifling*,Steady Rounds,Alloy Magazine*,Subsistence*,Rampage*,Tier 4: Handling*,Kill Tracker*,Crucible Tracker,,,,,,,,,
Black Talon,3766045777,"""6917529095999402622""",,Exotic,Sword,,Power,Void,1600,,,,Vault,false,false,2,4,,0,0,61,0,0,0,0,0,0,0,62,0,0,0,0,65,80,50,70,40,0,0,false,0,0,,,,Crow's Wings*,Tempered Edge*,Heavy Guard*,Tireless Blade*,Frostborne*,Kill Tracker*,Crucible Tracker,Empty Catalyst Socket*,,,,,,,,,,,
Seventh Seraph SAW,2582755344,"""6917529249178086607""",keep,Legendary,Machine Gun,rasputin,Power,Arc,1600,,Range,3,Vault,true,false,3,10,,71,30,70,70,16,0,0,22,360,31,43,38,0,0,0,0,0,0,0,0,0,6,false,0,290,,,,High-Impact Frame*,Arrowhead Brake*,Extended Barrel,Armor-Piercing Rounds*,Flared Magwell,Auto-Loading Holster*,Vorpal Weapon*,Major Spec*,Tier 3: Range*,Kill Tracker*,Crucible Tracker,,,,,,,,
BrayTech Werewolf,528834068,"""6917529205107031247""",,Legendary,Auto Rifle,events,KineticSlot,Kinetic,1600,,Range,10,Vault,false,false,3,11,Festival of the Lost,74,47,29,94,16,0,0,41,450,42,34,39,0,0,0,0,0,0,0,0,0,15,false,0,0,,,,Precision Frame*,Hammer-Forged Rifling*,Armor-Piercing Rounds*,Zen Moment*,Multikill Clip*,Masterworked: Range*,Kill Tracker*,Crucible Tracker,,,,,,,,,,,
D.A.R.C.I.,3141979346,"""6917529813986285000""",,Exotic,Sniper Rifle,,Power,Arc,1600,,,10,Vault,false,false,1,1,,100,60,55,40,40,0,0,75,140,40,7,80,0,0,0,0,0,0,0,0,0,90,false,0,0,,,,Personal Assistant*,Extended Barrel*,Extended Mag*,Target Acquired*,Short-Action Stock*,D.A.R.C.I. Catalyst*,Kill Tracker*,Crucible Tracker,,,,,,,,,,,
Whisper of the Worm,1891561814,"""6917529097536508513""",,Exotic,Sniper Rifle,,Power,Solar,1600,,,10,Vault,true,false,1,3,,94,39,100,85,40,0,0,35,72,36,3,23,0,0,0,0,0,0,0,0,0,80,false,0,8,,,,White Nail*,Polygonal Rifling*,Accurized Rounds*,Mulligan*,Fitted Stock*,Whisper Catalyst*,Kill Tracker*,Crucible Tracker,,,,,,,,,,,
Truth,1201830623,"""6917529208417080406""",,Exotic,Rocket Launcher,,Power,Void,1600,,,,Vault,false,false,2,7,,60,73,0,0,20,100,47,67,15,49,1,65,0,0,0,0,0,0,0,0,0,9,false,0,0,,,,Prototype Trueseeker*,Volatile Launch*,High-Velocity Rounds*,Grenades and Horseshoes*,Composite Stock*,Kill Tracker,Crucible Tracker*,Empty Catalyst Socket*,,,,,,,,,,,
Sailspy Pitchglass,1184309824,"""6917529840691180726""",keep,Legendary,Linear Fusion Rifle,plunder,Power,Arc,1600,,"Charge Time, Impact",3,Vault,true,false,5,18,,73,60,40,47,25,0,0,32,0,23,6,20,523,0,0,0,0,0,0,0,0,15,false,0,3,,,,Precision Frame*,Full Bore*,Polygonal Rifling,Enhanced Battery*,Ionized Battery,Clown Cartridge*,Frenzy*,Tier 3: Charge Time*,Right Hook*,Kill Tracker*,Crucible Tracker,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,,
Prolonged Engagement,2349907931,"""6917529867281564596""",keep,Legendary,Submachine Gun,strikes,KineticSlot,Stasis,1600,,Handling,1,Vault,true,false,5,19,,100,55,15,25,14,0,0,46,900,9,40,79,0,0,0,0,0,0,0,0,0,31,false,0,0,veist,,,Lightweight Frame*,Arrowhead Brake*,Extended Barrel,Extended Mag*,High-Caliber Rounds,Subsistence*,Target Lock*,Tier 1: Handling*,Vanguard's Vindication*,Veist Stinger,Kill Tracker*,Crucible Tracker,,,,,,,
Ignition Code,304659313,"""6917529390192493206""",,Legendary,Grenade Launcher,servitor,KineticSlot,Kinetic,1600,,Handling,3,Vault,true,false,4,14,,75,71,0,0,13,95,87,28,90,64,1,67,0,0,0,0,0,0,0,0,0,2,false,0,28,,,,Lightweight Frame*,Hard Launch*,Quick Launch,Disorienting Grenades,Spike Grenades*,Surplus*,Vorpal Weapon*,Quick Access Sling*,Tier 3: Handling*,Kill Tracker*,Crucible Tracker,,,,,,,,
Veles-X,2276328320,"""6917529868095053015""",,Legendary,Pulse Rifle,crucible,Energy,Void,1600,,Handling,10,Vault,false,false,5,19,,74,41,35,73,18,0,0,72,450,53,38,28,0,0,0,0,0,0,0,0,0,19,false,0,0,hakke,,,Aggressive Burst*,Chambered Compensator*,Flared Magwell*,Repulsor Brace*,Tunnel Vision,Golden Tricorn,Kill Clip*,Masterworked: Handling*,Kill Tracker*,Crucible Tracker,Hakke Breach Armaments*,Vanguard's Vindication,One Quiet Moment,Gun and Run,,,,,
The Manticore,219145368,"""6917529843492271383""",,Exotic,Submachine Gun,seasonpass,Energy,Void,1600,,,,Vault,false,false,5,19,,100,65,15,46,15,0,0,78,900,30,38,73,0,0,0,0,0,0,0,0,0,30,false,0,389,veist,,,Soaring Fang*,Arrowhead Brake*,Ricochet Rounds*,Swooping Talons*,Fitted Stock*,Kill Tracker*,Crucible Tracker,Empty Catalyst Socket*,,,,,,,,,,,
Long Arm,8293111,"""6917529856808968694""",keep,Legendary,Scout Rifle,dungeon,Energy,Arc,1600,,Range,4,Vault,true,false,5,19,,72,52,100,64,18,0,0,35,120,60,15,58,0,0,0,0,0,0,0,0,0,14,false,0,33,tex-mechanica,,,Aggressive Frame*,Corkscrew Rifling*,Extended Barrel,Alloy Magazine,Flared Magwell*,Compulsive Reloader*,Redirection*,Minor Spec*,Tier 4: Range*,Tex Balanced Stock*,Kill Tracker*,Crucible Tracker,,,,,,,
The Enigma,2595497736,"""6917529866848439953""",,Legendary,Glaive,campaign,Energy,Void,1600,,Shield Duration,10,Vault,false,false,5,16,,0,61,80,47,0,0,0,0,55,47,4,42,0,0,0,0,0,0,0,0,65,5,true,28,1629,,,,Adaptive Glaive*,Low-Impedance Windings*,Alloy Magazine*,Grave Robber*,Unstoppable Force*,Precursor Vex Chrome*,Major Spec*,*,Psychohack*,Kill Tracker*,Crucible Tracker,Shaped Weapon*,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,
Dead Weight,3738678140,"""6917529773694892169""",,Legendary,Shotgun,drifter,Energy,Arc,1600,,Range,2,Vault,false,false,5,17,,70,66,65,37,12,0,0,37,140,64,8,37,0,0,0,0,0,0,0,0,0,2,false,0,0,,,,Rapid-Fire Frame*,Smallbore*,Full Choke,Appended Mag*,Light Mag,Subsistence*,Frenzy*,Tier 2: Range*,Gun and Run*,Kill Tracker*,Crucible Tracker,,,,,,,,
Sturm,2907129556,"""6917529095480149661""",,Exotic,Hand Cannon,,KineticSlot,Kinetic,1600,,,10,Vault,false,false,1,1,,100,50,92,70,14,0,0,51,120,30,12,30,0,0,0,0,0,0,0,0,0,22,false,0,176,,,,Accomplice*,Extended Barrel*,Extended Mag*,Storm and Stress*,Combat Grip*,Dream of a New World*,Sturm Catalyst*,Kill Tracker*,Crucible Tracker,,,,,,,,,,
Liminal Vigil,3138208275,"""6917529886226191210""",keep,Legendary,Sidearm,dungeon,KineticSlot,Stasis,1794,,Stability,1,Vault,true,false,5,19,,100,85,56,58,12,0,0,40,325,20,31,45,0,0,0,0,0,0,0,0,0,22,false,0,0,tex-mechanica,,,Aggressive Burst*,Arrowhead Brake*,Fluted Barrel,Appended Mag*,Armor-Piercing Rounds,Pugilist*,Desperado*,Tier 1: Stability*,Tex Balanced Stock*,Kill Tracker*,Crucible Tracker,,,,,,,,
Eternity's Edge,2782325301,"""6917529381237111268""",,Legendary,Sword,legendaryengram,Power,Solar,1600,,Impact,10,Vault,false,false,4,14,,0,0,66,0,0,0,0,0,0,0,62,0,0,0,0,20,50,50,100,40,0,0,false,0,119,,,,Vortex Frame*,Hungry Edge,Honed Edge*,Jagged Edge,Infinite Guard*,Tireless Blade*,Surrounded*,Rivalry Whitesand*,Masterworked: Impact*,Kill Tracker*,Crucible Tracker,,,,,,,,
Nation of Beasts,654370424,"""6917529385014335049""",,Legendary,Hand Cannon,lastwish,Energy,Arc,1600,,Range,9,Vault,false,false,2,4,,95,76,84,64,14,0,0,47,140,45,11,37,0,0,0,0,0,0,0,0,0,10,false,0,317,,,,Adaptive Frame*,Corkscrew Rifling,Fluted Barrel,Full Bore*,Drop Mag,Alloy Magazine*,Outlaw*,Explosive Payload*,Gilded Smoke*,Targeting Adjuster*,Tier 9: Range*,Kill Tracker*,Crucible Tracker,,,,,,
Half-Truths,3257091166,"""6917529819838207355""",,Legendary,Sword,30th,Power,Arc,1600,,Impact,2,Vault,true,false,4,15,,0,0,65,0,0,0,0,0,0,0,57,0,0,0,0,20,100,100,0,40,0,0,false,0,31,,,,Adaptive Frame*,Hungry Edge,Honed Edge,Jagged Edge*,Balanced Guard,Burst Guard*,Tireless Blade*,Eager Edge*,Calus's Selected*,Tier 2: Impact*,Hot Swap*,Kill Tracker*,Crucible Tracker,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,
Wilderflight,2306182339,"""6917529858849085942""",keep,Legendary,Grenade Launcher,dungeon,Energy,Void,1600,,Reload Speed,4,Vault,true,false,5,19,,25,67,0,0,13,70,83,45,100,36,1,43,0,0,0,0,0,0,0,0,0,4,false,0,0,tex-mechanica,,,Double Fire*,Confined Launch*,Quick Launch,Proximity Grenades,Spike Grenades*,Feeding Frenzy*,Vorpal Weapon*,Tier 4: Reload Speed*,Tex Balanced Stock*,Kill Tracker*,Crucible Tracker,,,,,,,,
Without Remorse,1478986057,"""6917529767604563353""",,Legendary,Shotgun,haunted,Energy,Solar,1600,,Reload Speed,1,Vault,false,false,5,17,,54,55,65,45,12,0,0,68,90,60,6,74,0,0,0,0,0,0,0,0,0,3,false,0,0,,,,Lightweight Frame*,Barrel Shroud*,Corkscrew Rifling,Assault Mag*,Accurized Rounds,Stats for All*,Incandescent*,Tier 1: Reload Speed*,Extrovert*,Kill Tracker*,Crucible Tracker,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,,
Whispering Slab,211938782,"""6917529200847049518""",,Legendary,Combat Bow,contact,KineticSlot,Kinetic,1600,,Draw Time,10,Vault,false,false,3,11,,55,75,68,0,18,0,0,53,0,60,0,75,0,500,27,0,0,0,0,0,0,10,false,0,503,,,,Lightweight Frame*,Agile Bowstring,Flexible String*,Carbon Arrow Shaft,Straight Fletching*,Archer's Tempo*,Opening Shot*,Midnight Exigent*,Freehand Grip*,Masterworked: Draw Time*,Kill Tracker*,Crucible Tracker,,,,,,,
The Wardcliff Coil,1508896098,"""6917529096070273757""",,Exotic,Rocket Launcher,,Power,Arc,1600,,,10,Vault,false,false,1,1,,60,80,0,0,15,25,95,55,60,30,1,80,0,0,0,0,0,0,0,0,0,11,false,0,236,,,,Mad Scientist*,Volatile Launch*,Extended Mag*,Mechanized Autoloader*,Composite Stock*,Wardcliff Coil Catalyst*,Kill Tracker*,Crucible Tracker,,,,,,,,,,,
Seventh Seraph Officer Revolver,1555959830,"""6917529876439232376""",,Legendary,Hand Cannon,dungeon,KineticSlot,Kinetic,1800,,Reload Speed,1,Vault,false,false,5,19,,94,68,78,28,14,0,0,62,180,50,14,25,0,0,0,0,0,0,0,0,0,18,false,0,0,,,,Precision Frame*,Chambered Compensator*,Smallbore,Appended Mag*,Flared Magwell,Ambitious Assassin*,Harmony*,Tier 1: Reload Speed*,Rasputin's Arsenal*,Kill Tracker*,Crucible Tracker,,,,,,,,
Symmetry,4017959782,"""6917529151879694598""",,Exotic,Scout Rifle,,Energy,Arc,1600,,,,Vault,false,false,3,9,,85,75,45,30,20,0,0,64,260,15,20,36,0,0,0,0,0,0,0,0,0,23,false,0,0,,,,Revolution*,Hammer-Forged Rifling*,Particle Repeater*,Dynamic Charge*,Composite Stock*,Skyline Constellation*,Kill Tracker*,Crucible Tracker,Empty Catalyst Socket*,,,,,,,,,,
Enyo-D,1601177201,"""6917529841462819558""",keep,Legendary,Submachine Gun,legendaryengram,KineticSlot,Kinetic,1774,,Stability,10,Vault,true,false,5,17,,87,55,25,56,15,0,0,59,600,28,28,25,0,0,0,0,0,0,0,0,0,13,false,0,59,hakke,,,Precision Frame*,Chambered Compensator,Smallbore*,Appended Mag,Tactical Mag*,Feeding Frenzy*,Rampage*,Graceful Phantom*,Minor Spec*,Masterworked: Stability*,Hakke Breach Armaments*,Kill Tracker*,Crucible Tracker,,,,,,
Fel Taradiddle,1399109800,"""6917529805291056238""",,Legendary,Combat Bow,wellspring,KineticSlot,Kinetic,1600,,Reload Speed,4,Vault,false,false,5,16,,58,77,68,0,18,0,0,62,0,64,0,75,0,540,19,0,0,0,0,0,0,12,false,0,0,,,,Lightweight Frame*,Flexible String*,High Tension String,Carbon Arrow Shaft*,Helical Fletching,Archer's Tempo*,One for All*,Tier 4: Reload Speed*,Psychohack*,Kill Tracker*,Crucible Tracker,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,,
Gridskipper,1621558458,"""6917529444748599486""",keep,Legendary,Pulse Rifle,servitor,Energy,Void,1796,,Range,5,Vault,true,false,4,14,,55,80,23,48,18,0,0,47,540,35,35,27,0,0,0,0,0,0,0,0,0,10,false,0,93,,,,Rapid-Fire Frame*,Arrowhead Brake,Hammer-Forged Rifling*,Alloy Magazine*,Appended Mag,Heating Up*,Frenzy*,Multikill Clip,Vintage Timber*,Minor Spec*,Tier 5: Range*,Kill Tracker*,Crucible Tracker,,,,,,
Firefright,2778013407,"""6917529789959456312""",,Legendary,Auto Rifle,haunted,KineticSlot,Kinetic,1600,,Reload Speed,1,Vault,false,false,5,17,,61,38,29,68,17,0,0,46,450,55,34,46,0,0,0,0,0,0,0,0,0,17,false,0,0,,,,Precision Frame*,Corkscrew Rifling*,Smallbore,Appended Mag,Light Mag*,Fourth Time's the Charm*,Focused Fury*,Tier 1: Reload Speed*,Extrovert*,Kill Tracker*,Crucible Tracker,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,,
Nameless Midnight,996109059,"""6917529889080396186""",keep,Legendary,Scout Rifle,strikes,KineticSlot,Kinetic,1800,,Reload Speed,3,Vault,true,false,6,20,,100,62,62,50,20,0,0,38,180,47,16,51,0,0,0,0,0,0,0,0,0,10,false,0,0,,,,Precision Frame*,Arrowhead Brake*,Fluted Barrel,Accurized Rounds*,Appended Mag,Outlaw*,Kill Clip*,Radar Tuner*,Tier 3: Reload Speed*,Vanguard's Vindication*,Kill Tracker*,Crucible Tracker,,,,,,,
Piece of Mind,2097055732,"""6917529756019861739""",,Legendary,Pulse Rifle,psiops,KineticSlot,Kinetic,1600,,Reload Speed,4,Vault,false,false,5,16,,58,82,23,46,18,0,0,46,540,36,35,27,0,0,0,0,0,0,0,0,0,17,false,0,85,,,,Rapid-Fire Frame*,Chambered Compensator,Hammer-Forged Rifling*,Alloy Magazine,Armor-Piercing Rounds*,Overflow*,Vorpal Weapon*,Tier 4: Reload Speed*,Land Tank*,Kill Tracker*,Crucible Tracker,Empty Memento Socket*,Empty Deepsight Socket*,Empty Weapon Level Boost Socket*,,,,,
Prometheus Lens,19024058,"""6917529171552718932""",,Exotic,Trace Rifle,,Energy,Solar,1600,,"Stability, Handling",10,Vault,false,false,1,2,,100,100,6,70,16,0,0,80,1000,40,100,55,0,0,0,0,0,0,0,0,0,16,false,0,652,,,,Prismatic Inferno*,Chambered Compensator*,Projection Fuse*,Flame Refraction*,Composite Stock*,Eye of Osiris*,Prometheus Catalyst*,Kill Tracker*,Crucible Tracker,,,,,,,,,,
Outlast,299665907,"""6917529093859790777""",,Legendary,Pulse Rifle,gambitprime,Energy,Solar,1600,1060,Range,10,Vault,true,false,2,6,,60,78,23,45,17,0,0,52,540,40,32,26,0,0,0,0,0,0,0,0,0,10,false,0,1171,,,,Rapid-Fire Frame*,Corkscrew Rifling*,Polygonal Rifling,Drop Mag,Flared Magwell*,Feeding Frenzy*,Rampage*,Shadow Gilt*,Radar Tuner*,Masterworked: Range*,Kill Tracker*,Crucible Tracker,,,,,,,
Lorentz Driver,3761898871,"""6917529475551719548""",,Exotic,Linear Fusion Rifle,,Energy,Void,1600,,,,Vault,false,false,4,15,,100,22,41,38,25,0,0,52,0,28,6,40,533,0,0,0,0,0,0,0,0,1,false,0,75,,,,Lagrangian Sight*,Arrowhead Brake*,Enhanced Battery*,EM Anomaly*,Composite Stock*,Kill Tracker*,Crucible Tracker,Empty Catalyst Socket*,,,,,,,,,,,
Volta Bracket,3920310144,"""6917529883245172775""",,Legendary,Sniper Rifle,campaign,KineticSlot,Strand,1786,,Range,1,Vault,false,false,6,20,,76,43,90,88,50,0,0,28,72,28,3,29,0,0,0,0,0,0,0,0,0,3,false,0,0,,,,Aggressive Frame*,Corkscrew Rifling*,Smallbore,Accurized Rounds*,Alloy Magazine,Keep Away*,Explosive Payload*,Tier 1: Range*,Nanotech Tracer Rockets*,Kill Tracker*,Crucible Tracker,Empty Memento Socket*,Extract Pattern*,Empty Weapon Level Boost Socket*,,,,,
Outbreak Perfected,400096939,"""6917529093070951216""",,Exotic,Pulse Rifle,,KineticSlot,Kinetic,1800,,,10,Vault,false,false,2,6,,90,65,27,64,17,0,0,40,450,45,35,35,0,0,0,0,0,0,0,0,0,29,false,0,5120,,,,The Corruption Spreads*,Extended Barrel*,Accurized Rounds*,Outlaw*,Parasitism*,Patient Zero*,Kill Tracker*,Crucible Tracker,Outbreak Perfected Catalyst*,,,,,,,,,,
Ace of Spades,347366834,"""6917529110173252287""",,Exotic,Hand Cannon,,KineticSlot,Kinetic,1600,,,10,Vault,false,false,2,4,,100,70,84,85,14,0,0,50,140,42,13,50,0,0,0,0,0,0,0,0,0,14,false,0,161,,,,Memento Mori*,Corkscrew Rifling*,High-Caliber Rounds*,Firefly*,Smooth Grip*,Big Blind*,Kill Tracker*,Crucible Tracker,Ace of Spades Catalyst*,,,,,,,,,,
Borealis,3141979347,"""6917529096409587613""",,Exotic,Sniper Rifle,,Energy,Void,1600,,,10,Vault,false,false,1,1,,55,65,90,54,45,0,0,62,72,45,5,75,0,0,0,0,0,0,0,0,0,22,false,0,90,,,,The Fundamentals*,Corkscrew Rifling*,Extended Mag*,Ionic Return*,Hand-Laid Stock*,Borealis Catalyst*,Kill Tracker*,Crucible Tracker,,,,,,,,,,,
Battle Scar,2099894368,"""6917529895097632571""",,Legendary,Pulse Rifle,legendaryengram,KineticSlot,Kinetic,1800,,Reload Speed,4,Vault,false,false,6,20,,84,67,27,28,17,0,0,44,450,60,31,76,0,0,0,0,0,0,0,0,0,15,false,0,0,,,,Lightweight Frame*,Arrowhead Brake*,Fluted Barrel,Steady Rounds,Alloy Magazine*,Perfect Float*,Multikill Clip*,Tier 4: Reload Speed*,Field-Tested*,Kill Tracker*,Crucible Tracker,,,,,,,,
Compass Rose,2591111628,"""6917529805245719469""",,Legendary,Shotgun,events,Energy,Solar,1600,,Stability,3,Vault,false,false,4,14,Solstice,75,73,70,57,12,0,0,69,65,48,5,45,0,0,0,0,0,0,0,0,0,9,false,0,0,,,,Precision Frame*,Barrel Shroud*,Corkscrew Rifling,Steady Rounds*,Light Mag,Turnabout*,Incandescent*,Tier 3: Stability*,Dream Work*,Kill Tracker*,Crucible Tracker,,,,,,,,
Enyo-D,1601177201,"""6917529799696213244""",keep,Legendary,Submachine Gun,legendaryengram,KineticSlot,Kinetic,1600,,Reload Speed,1,Vault,true,false,5,17,,97,55,25,59,15,0,0,42,600,29,28,15,0,0,0,0,0,0,0,0,0,13,false,0,0,hakke,,,Precision Frame*,Extended Barrel*,Polygonal Rifling,Tactical Mag*,Alloy Magazine,Feeding Frenzy*,Rampage*,Tier 1: Reload Speed*,Hakke Breach Armaments*,Kill Tracker*,Crucible Tracker,,,,,,,,
